freq	eps_real	eps_img
4.787785e+14	4.076764e+00	
4.795324e+14	4.077305e+00	
4.796239e+14	4.077371e+00	
4.802863e+14	4.077847e+00	
4.807073e+14	4.078149e+00	
4.807297e+14	4.078166e+00	
4.810401e+14	4.078389e+00	
4.817950e+14	4.078931e+00	
4.818381e+14	4.078962e+00	
4.825486e+14	4.079472e+00	
4.829492e+14	4.079760e+00	
4.833021e+14	4.080014e+00	
4.840567e+14	4.080556e+00	
4.840617e+14	4.080559e+00	
4.848112e+14	4.081098e+00	
4.851781e+14	4.081362e+00	
4.855643e+14	4.081639e+00	
4.862971e+14	4.082166e+00	
4.863184e+14	4.082181e+00	
4.870724e+14	4.082723e+00	
4.874175e+14	4.082971e+00	
4.878262e+14	4.083264e+00	
4.885418e+14	4.083778e+00	
4.885811e+14	4.083807e+00	
4.893345e+14	4.084348e+00	
4.896675e+14	4.084587e+00	
4.900889e+14	4.084890e+00	
4.907959e+14	4.085398e+00	
4.908419e+14	4.085431e+00	
4.915959e+14	4.085973e+00	
4.919282e+14	4.086211e+00	
4.923509e+14	4.086515e+00	
4.930618e+14	4.087026e+00	
4.931044e+14	4.087056e+00	
4.938589e+14	4.087598e+00	
4.941981e+14	4.087842e+00	
4.946118e+14	4.088139e+00	
4.953370e+14	4.088661e+00	
4.953657e+14	4.088681e+00	
4.961206e+14	4.089223e+00	
4.964799e+14	4.089482e+00	
4.968739e+14	4.089765e+00	
4.976242e+14	4.090304e+00	
4.976281e+14	4.090307e+00	
4.983820e+14	4.090848e+00	
4.987711e+14	4.091128e+00	
4.991356e+14	4.091390e+00	
4.998901e+14	4.091932e+00	
4.999206e+14	4.091954e+00	
5.006442e+14	4.092474e+00	
5.010728e+14	4.092781e+00	
5.013980e+14	4.093015e+00	
5.021527e+14	4.093557e+00	
5.022289e+14	4.093612e+00	
5.029056e+14	4.094098e+00	
5.033864e+14	4.094444e+00	
5.036608e+14	4.094641e+00	
5.044142e+14	4.095182e+00	
5.045465e+14	4.095277e+00	
5.051685e+14	4.095724e+00	
5.057093e+14	4.096113e+00	
5.059224e+14	4.096266e+00	
5.066758e+14	4.096807e+00	
5.068761e+14	4.096951e+00	
5.074301e+14	4.097349e+00	
5.080442e+14	4.097790e+00	
5.081839e+14	4.097891e+00	
5.089385e+14	4.098433e+00	
5.092149e+14	4.098631e+00	
5.096927e+14	4.098975e+00	
5.103896e+14	4.099475e+00	
5.104463e+14	4.099516e+00	
5.111994e+14	4.100057e+00	
5.115656e+14	4.100320e+00	
5.119533e+14	4.100599e+00	
5.127080e+14	4.101141e+00	
5.127443e+14	4.101167e+00	
5.134622e+14	4.101683e+00	
5.139270e+14	4.102017e+00	
5.142158e+14	4.102224e+00	
5.149702e+14	4.102766e+00	
5.151109e+14	4.102867e+00	
5.157240e+14	4.103308e+00	
5.162989e+14	4.103721e+00	
5.164771e+14	4.103849e+00	
5.172325e+14	4.104392e+00	
5.174895e+14	4.104576e+00	
5.179858e+14	4.104933e+00	
5.186814e+14	4.105433e+00	
5.187399e+14	4.105475e+00	
5.194933e+14	4.106016e+00	
5.198773e+14	4.106292e+00	
5.202475e+14	4.106558e+00	
5.210010e+14	4.107099e+00	
5.210759e+14	4.107153e+00	
5.217552e+14	4.107641e+00	
5.222771e+14	4.108016e+00	
5.225102e+14	4.108184e+00	
5.232630e+14	4.108725e+00	
5.234810e+14	4.108881e+00	
5.240180e+14	4.109267e+00	
5.246875e+14	4.109748e+00	
5.247722e+14	4.109809e+00	
5.255257e+14	4.110350e+00	
5.258981e+14	4.110618e+00	
5.262799e+14	4.110892e+00	
5.270333e+14	4.111433e+00	
5.271099e+14	4.111488e+00	
5.277874e+14	4.111975e+00	
5.283258e+14	4.112362e+00	
5.285421e+14	4.112517e+00	
5.292961e+14	4.113059e+00	
5.295429e+14	4.113236e+00	
5.300492e+14	4.113600e+00	
5.307641e+14	4.114114e+00	
5.308030e+14	4.114142e+00	
5.315574e+14	4.114684e+00	
5.319879e+14	4.114993e+00	
5.323109e+14	4.115225e+00	
5.330651e+14	4.115767e+00	
5.332129e+14	4.115873e+00	
5.338199e+14	4.116309e+00	
5.344435e+14	4.116757e+00	
5.345739e+14	4.116851e+00	
5.353269e+14	4.117392e+00	
5.356753e+14	4.117642e+00	
5.360820e+14	4.117935e+00	
5.368347e+14	4.118475e+00	
5.369097e+14	4.118529e+00	
5.375895e+14	4.119018e+00	
5.381467e+14	4.119418e+00	
5.383434e+14	4.119559e+00	
5.390978e+14	4.120101e+00	
5.393879e+14	4.120310e+00	
5.398513e+14	4.120643e+00	
5.406053e+14	4.121185e+00	
5.406317e+14	4.121203e+00	
5.413599e+14	4.121727e+00	
5.418781e+14	4.122099e+00	
5.421135e+14	4.122268e+00	
5.428676e+14	4.122810e+00	
5.431272e+14	4.122996e+00	
5.436206e+14	4.123351e+00	
5.443758e+14	4.123894e+00	
5.443789e+14	4.123896e+00	
5.451299e+14	4.124435e+00	
5.456333e+14	4.124797e+00	
5.458829e+14	4.124976e+00	
5.466365e+14	4.125518e+00	
5.468918e+14	4.125701e+00	
5.473905e+14	4.126060e+00	
5.481450e+14	4.126602e+00	
5.481530e+14	4.126607e+00	
5.488984e+14	4.127143e+00	
5.494152e+14	4.127514e+00	
5.496523e+14	4.127685e+00	
5.504066e+14	4.128227e+00	
5.506832e+14	4.128425e+00	
5.511614e+14	4.128769e+00	
5.512048e+14	4.128800e+00	
5.519151e+14		
5.519523e+14		
5.526692e+14		
5.532239e+14		
5.534237e+14		
5.541770e+14		
5.544998e+14		
5.549308e+14		
5.556850e+14		
5.557783e+14		
5.564395e+14		
5.570595e+14		
5.571929e+14		
5.579466e+14		
5.583432e+14		
5.587007e+14		
5.594552e+14		
5.596296e+14		
5.602084e+14		
5.609202e+14		
5.609620e+14		
5.617176e+14		
5.622135e+14		
5.624702e+14		
5.632248e+14		
5.635093e+14		
5.639780e+14		
5.647333e+14		
5.648078e+14		
5.654872e+14		
5.661105e+14		
5.662415e+14		
5.669943e+14		
5.674159e+14		
5.677492e+14		
5.685026e+14		
5.687239e+14		
5.692563e+14		
5.700103e+14		
5.700344e+14		
5.707645e+14		
5.713493e+14		
5.715191e+14		
5.722721e+14		
5.726650e+14		
5.730271e+14		
5.737807e+14		
5.739851e+14		
5.745344e+14		
5.752884e+14		
5.753095e+14		
5.760427e+14		
5.766348e+14		
5.767971e+14		
5.775500e+14		
5.779643e+14		
5.783048e+14		
5.790581e+14		
5.792965e+14		
5.798115e+14		
5.805669e+14		
5.806331e+14		
5.813207e+14		
5.819704e+14		
5.820746e+14		
5.828287e+14		
5.833121e+14		
5.835830e+14		
5.843356e+14		
5.846564e+14		
5.850901e+14		
5.858448e+14		
5.860051e+14		
5.865977e+14		
5.873526e+14		
5.873563e+14		
5.881058e+14		
5.887101e+14		
5.888609e+14		
5.896143e+14		
5.900665e+14		
5.903677e+14		
5.911212e+14		
5.914273e+14		
5.918767e+14		
5.926303e+14		
5.927906e+14		
5.933840e+14		
5.941378e+14		
5.941565e+14		
5.948916e+14		
5.955268e+14		
5.956454e+14		
5.963992e+14		
5.968997e+14		
5.971531e+14		
5.979070e+14		
5.982751e+14		
5.986628e+14		
5.994167e+14		
5.996550e+14		
6.001705e+14		
6.009244e+14		
6.010374e+14		
6.016782e+14		
6.024224e+14		
6.024320e+14		
6.031858e+14		
6.038118e+14		
6.039395e+14		
6.046932e+14		
6.052038e+14		
6.054468e+14		
6.062023e+14		
6.065983e+14		
6.069557e+14		
6.077091e+14		
6.079972e+14		
6.084643e+14		
6.092175e+14		
6.093987e+14		
6.099726e+14		
6.107256e+14		
6.108027e+14		
6.114804e+14		
6.122113e+14		
6.122331e+14		
6.129877e+14		
6.136223e+14		
6.137422e+14		
6.144965e+14		
6.150378e+14		
6.152486e+14		
6.160026e+14		
6.164538e+14		
6.167584e+14		
6.175121e+14		
6.178764e+14		
6.182655e+14		
6.190188e+14		
6.192995e+14		
6.197739e+14		
6.205268e+14		
6.207270e+14		
6.212815e+14		
6.220360e+14		
6.221592e+14		
6.227902e+14		
6.230675e+14		-3.000000e-03
6.235443e+14		
6.235938e+14		
6.242981e+14		
6.250309e+14		
6.250516e+14		
6.258049e+14		
6.264704e+14		
6.265600e+14		
6.273127e+14		
6.279146e+14		
6.280673e+14		
6.288216e+14		
6.293633e+14		
6.295756e+14		
6.303293e+14		
6.308145e+14		
6.310827e+14		
6.318379e+14		
6.322681e+14		
6.325906e+14		
6.333452e+14		
6.337263e+14		
6.340126e+14		
6.340994e+14		
6.348533e+14		
6.351870e+14		
6.356068e+14		
6.363600e+14		
6.366502e+14		
6.371150e+14		
6.378696e+14		
6.381179e+14		
6.386238e+14		
6.393776e+14		
6.395902e+14		
6.401311e+14		
6.408841e+14		
6.410629e+14		
6.416390e+14		
6.423934e+14		
6.425423e+14		
6.431474e+14		
6.439009e+14		
6.440219e+14		
6.446541e+14		
6.454090e+14		
6.455084e+14		
6.461634e+14		
6.469174e+14		
6.469951e+14		
6.476709e+14		
6.484240e+14		
6.484865e+14		
6.491788e+14		
6.499331e+14		
6.499824e+14		
6.506870e+14		
6.514403e+14		
6.514808e+14		
6.521954e+14		
6.529477e+14		
6.529816e+14		
6.537018e+14		
6.544576e+14		
6.544871e+14		
6.552106e+14		
6.559653e+14		
6.559972e+14		
6.567195e+14		
6.574731e+14		
6.575075e+14		
6.582261e+14		
6.589809e+14		
6.590247e+14		
6.597351e+14		
6.604887e+14		
6.605443e+14		
6.612418e+14		
6.619965e+14		
6.620663e+14		
6.627506e+14		
6.635042e+14		
6.635929e+14		
6.642594e+14		
6.650117e+14		
6.651219e+14		
6.657656e+14		
6.665213e+14		
6.666557e+14		
6.672740e+14		
6.680284e+14		
6.681918e+14		
6.687821e+14		
6.695351e+14		
6.697326e+14		
6.702898e+14		
6.710439e+14		
6.712757e+14		
6.717972e+14		
6.725523e+14		
6.728236e+14		
6.733066e+14		
6.740603e+14		
6.743738e+14		
6.748132e+14		
6.755677e+14		
6.759287e+14		
6.763216e+14		
6.770771e+14		
6.774884e+14		
6.778295e+14		
6.785835e+14		
6.790504e+14		
6.793392e+14		
6.800916e+14		
6.806147e+14		
6.808458e+14		
6.815991e+14		
6.821838e+14		
6.823542e+14		
6.830820e+14	4.247000e+00	
6.831084e+14	4.247028e+00	
6.837551e+14	4.247704e+00	
6.838618e+14	4.247816e+00	
6.846169e+14	4.248606e+00	
6.853312e+14	4.249353e+00	
6.853686e+14	4.249392e+00	
6.861245e+14	4.250183e+00	
6.868771e+14	4.250970e+00	
6.869121e+14	4.251007e+00	
6.876313e+14	4.251760e+00	
6.883847e+14	4.252548e+00	
6.884953e+14	4.252663e+00	
6.891397e+14	4.253338e+00	
6.898939e+14	4.254127e+00	
6.900833e+14	4.254325e+00	
6.906471e+14	4.254915e+00	
6.914021e+14	4.255704e+00	
6.916735e+14	4.255988e+00	
6.921561e+14	4.256493e+00	
6.929092e+14	4.257281e+00	
6.932686e+14	4.257657e+00	
6.936640e+14	4.258071e+00	
6.944179e+14	4.258860e+00	
6.948658e+14	4.259328e+00	
6.951708e+14	4.259647e+00	
6.959254e+14	4.260437e+00	
6.964679e+14	4.261004e+00	
6.966790e+14	4.261225e+00	
6.974343e+14	4.262015e+00	
6.980748e+14	4.262686e+00	
6.981886e+14	4.262805e+00	
6.989420e+14	4.263593e+00	
6.996840e+14	4.264369e+00	
6.996944e+14	4.264380e+00	
7.004484e+14	4.265169e+00	
7.012040e+14	4.265959e+00	
7.012953e+14	4.266055e+00	
7.019587e+14	4.266749e+00	
7.027123e+14	4.267537e+00	
7.029115e+14	4.267746e+00	
7.034650e+14	4.268325e+00	
7.042193e+14	4.269114e+00	
7.045325e+14	4.269442e+00	
7.049725e+14	4.269902e+00	
7.057274e+14	4.270692e+00	
7.061557e+14	4.271140e+00	
7.064813e+14	4.271480e+00	
7.072341e+14	4.272268e+00	
7.077838e+14	4.272843e+00	
7.079885e+14	4.273057e+00	
7.087445e+14	4.273848e+00	
7.094167e+14	4.274551e+00	
7.094968e+14	4.274635e+00	
7.102507e+14	4.275424e+00	
7.110062e+14	4.276214e+00	
7.110518e+14	4.276262e+00	
7.117579e+14	4.277001e+00	
7.125139e+14	4.277792e+00	
7.126917e+14	4.277978e+00	
7.132662e+14	4.278579e+00	
7.140200e+14	4.279367e+00	
7.143339e+14	4.279696e+00	
7.147754e+14	4.280158e+00	
7.155297e+14	4.280947e+00	
7.159808e+14	4.281419e+00	
7.162828e+14	4.281735e+00	
7.170376e+14	4.282524e+00	
7.176300e+14	4.283144e+00	
7.177912e+14	4.283313e+00	
7.185464e+14	4.284103e+00	
7.192867e+14	4.284877e+00	
7.192977e+14	4.284889e+00	
7.200533e+14	4.285679e+00	
7.208078e+14	4.286469e+00	
7.209429e+14	4.286610e+00	
7.215611e+14	4.287257e+00	
7.223159e+14	4.288046e+00	
7.226067e+14	4.288351e+00	
7.230696e+14	4.288835e+00	
7.238220e+14	4.289622e+00	
7.242726e+14	4.290094e+00	
7.245760e+14	4.290411e+00	
7.253316e+14	4.291202e+00	
7.259406e+14	4.291839e+00	
7.260860e+14	4.291991e+00	
7.268392e+14	4.292779e+00	
7.275939e+14	4.293568e+00	
7.276135e+14	4.293589e+00	
7.283473e+14	4.294357e+00	
7.290995e+14	4.295144e+00	
7.292913e+14	4.295344e+00	
7.298561e+14	4.295935e+00	
7.306086e+14	4.296722e+00	
7.309741e+14	4.297105e+00	
7.313627e+14	4.297511e+00	
7.321154e+14	4.298299e+00	
7.326589e+14	4.298867e+00	
7.328697e+14	4.299088e+00	
7.336256e+14	4.299879e+00	
7.343458e+14	4.300632e+00	
7.343773e+14	4.300665e+00	
7.351334e+14	4.301456e+00	
7.358853e+14	4.302243e+00	
7.360405e+14	4.302405e+00	
7.366417e+14	4.303034e+00	
7.373938e+14	4.303821e+00	
7.377373e+14	4.304180e+00	
7.381475e+14	4.304609e+00	
7.389027e+14	4.305400e+00	
7.394361e+14	4.305958e+00	
7.396566e+14	4.306188e+00	
7.404120e+14	4.306979e+00	
7.411427e+14	4.307743e+00	
7.411660e+14	4.307767e+00	
7.419186e+14	4.308555e+00	
7.426728e+14	4.309344e+00	
7.428514e+14	4.309531e+00	
7.434256e+14	4.310131e+00	
7.441799e+14	4.310921e+00	
7.445620e+14	4.311320e+00	
7.449357e+14	4.311711e+00	
7.456872e+14	4.312498e+00	
7.462777e+14	4.313115e+00	
7.464432e+14	4.313288e+00	
7.471977e+14	4.314078e+00	
7.479508e+14	4.314866e+00	
7.479983e+14	4.314915e+00	
7.487054e+14	4.315655e+00	
7.494585e+14	4.316443e+00	
7.497238e+14	4.316721e+00	
7.502132e+14	4.317233e+00	
7.509664e+14	4.318021e+00	
7.514513e+14	4.318528e+00	
7.517211e+14	4.318810e+00	
7.524743e+14	4.319598e+00	
7.531839e+14	4.320340e+00	
7.532290e+14	4.320388e+00	
7.539822e+14	4.321176e+00	
7.547370e+14	4.321965e+00	
7.549214e+14	4.322158e+00	
7.554902e+14	4.322753e+00	
7.562449e+14	4.323543e+00	
7.566608e+14	4.323978e+00	
7.569981e+14	4.324331e+00	
7.577528e+14	4.325121e+00	
7.584053e+14	4.325803e+00	
7.585060e+14	4.325908e+00	
7.592606e+14	4.326698e+00	
7.600137e+14	4.327486e+00	
7.601547e+14	4.327633e+00	
7.607683e+14	4.328275e+00	
7.615213e+14	4.329063e+00	
7.619061e+14	4.329466e+00	
7.622758e+14	4.329852e+00	
7.630287e+14	4.330640e+00	
7.636624e+14	4.331303e+00	
7.637831e+14	4.331429e+00	
7.645390e+14	4.332220e+00	
7.652933e+14	4.333009e+00	
7.654238e+14	4.333146e+00	
7.660459e+14	4.333797e+00	
7.668001e+14	4.334586e+00	
7.671871e+14	4.334991e+00	
7.675526e+14	4.335373e+00	
7.683065e+14	4.336162e+00	
7.689553e+14	4.336841e+00	
7.690620e+14	4.336952e+00	
7.698158e+14	4.337741e+00	
7.705711e+14	4.338531e+00	
7.707286e+14	4.338696e+00	
7.713247e+14	4.339319e+00	
7.720766e+14	4.340106e+00	
7.725038e+14	4.340553e+00	
7.728332e+14	4.340898e+00	
7.735849e+14	4.341684e+00	
7.742871e+14	4.342419e+00	
7.743412e+14	4.342475e+00	
7.750927e+14	4.343261e+00	
7.758488e+14	4.344052e+00	
7.760692e+14	4.344283e+00	
7.766031e+14	4.344842e+00	
7.773558e+14	4.345629e+00	
7.778594e+14	4.346156e+00	
7.781099e+14	4.346418e+00	
7.788622e+14	4.347205e+00	
7.796192e+14	4.347997e+00	
7.796515e+14	4.348031e+00	
7.803713e+14	4.348784e+00	
7.811248e+14	4.349572e+00	
7.814486e+14	4.349911e+00	
7.818797e+14	4.350362e+00	
7.826329e+14	4.351150e+00	
7.832508e+14	4.351796e+00	
7.833875e+14	4.351939e+00	
7.841403e+14	4.352727e+00	
7.848945e+14	4.353516e+00	
7.850580e+14	4.353687e+00	
7.856502e+14	4.354307e+00	
7.864041e+14	4.355095e+00	
7.868670e+14	4.355580e+00	
7.871561e+14	4.355882e+00	
7.879129e+14	4.356674e+00	
7.886645e+14	4.357460e+00	
7.886810e+14	4.357478e+00	
7.894209e+14	4.358252e+00	
7.901721e+14	4.359038e+00	
7.905002e+14	4.359381e+00	
7.909281e+14	4.359828e+00	
7.916821e+14	4.360617e+00	
7.923211e+14	4.361286e+00	
7.924343e+14	4.361404e+00	
7.930038e+14	4.362000e+00	
7.931879e+14	4.362244e+00	
7.939430e+14	4.363245e+00	
7.941470e+14	4.363515e+00	
7.946961e+14	4.364243e+00	
7.954507e+14	4.365243e+00	
7.959780e+14	4.365942e+00	
7.962067e+14	4.366245e+00	
7.969607e+14	4.367245e+00	
7.977129e+14	4.368242e+00	
7.978141e+14	4.368376e+00	
7.984664e+14	4.369241e+00	
7.992214e+14	4.370241e+00	
7.996520e+14	4.370812e+00	
7.999744e+14	4.371240e+00	
8.007288e+14	4.372240e+00	
8.014846e+14	4.373241e+00	
8.014949e+14	4.373255e+00	
8.022385e+14	4.374241e+00	
8.029903e+14	4.375237e+00	
8.033428e+14	4.375704e+00	
8.037436e+14	4.376236e+00	
8.044983e+14	4.377236e+00	
8.051959e+14	4.378161e+00	
8.052544e+14	4.378238e+00	
8.060085e+14	4.379238e+00	
8.067605e+14	4.380235e+00	
8.070507e+14	4.380619e+00	
8.075140e+14	4.381233e+00	
8.082688e+14	4.382234e+00	
8.089105e+14	4.383084e+00	
8.090216e+14	4.383232e+00	
8.097758e+14	4.384231e+00	
8.105314e+14	4.385233e+00	
8.107754e+14	4.385556e+00	
8.112849e+14	4.386232e+00	
8.120398e+14	4.387232e+00	
8.126455e+14	4.388035e+00	
8.127927e+14	4.388230e+00	
8.135469e+14	4.389230e+00	
8.143025e+14	4.390232e+00	
8.145207e+14	4.390521e+00	
8.150560e+14	4.391230e+00	
8.158074e+14	4.392226e+00	
8.163975e+14	4.393008e+00	
8.165637e+14	4.393229e+00	
8.173178e+14	4.394228e+00	
8.180698e+14	4.395225e+00	
8.182794e+14	4.395503e+00	
8.188232e+14	4.396224e+00	
8.195780e+14	4.397224e+00	
8.201664e+14	4.398004e+00	
8.203341e+14	4.398226e+00	
8.210881e+14	4.399226e+00	
8.218399e+14	4.400222e+00	
8.220550e+14	4.400507e+00	
8.225931e+14	4.401221e+00	
8.233476e+14	4.402221e+00	
8.239523e+14	4.403022e+00	
8.241036e+14	4.403223e+00	
8.248573e+14	4.404222e+00	
8.256087e+14	4.405218e+00	
8.258511e+14	4.405539e+00	
8.263652e+14	4.406221e+00	
8.271194e+14	4.407220e+00	
8.277551e+14	4.408063e+00	
8.278714e+14	4.408217e+00	
8.286248e+14	4.409216e+00	
8.293795e+14	4.410216e+00	
8.296606e+14	4.410589e+00	
8.301356e+14	4.411218e+00	
8.308894e+14	4.412217e+00	
8.315748e+14	4.413126e+00	
8.316409e+14	4.413214e+00	
8.323974e+14	4.414216e+00	
8.331516e+14	4.415216e+00	
8.334906e+14	4.415665e+00	
8.339036e+14	4.416213e+00	
8.346568e+14	4.417211e+00	
8.354115e+14	4.418211e+00	
8.361675e+14	4.419214e+00	
8.369211e+14	4.420212e+00	
8.373375e+14	4.420764e+00	
8.376724e+14	4.421208e+00	
8.384288e+14	4.422211e+00	
8.391828e+14	4.423210e+00	
8.392687e+14	4.423324e+00	
8.399344e+14	4.424207e+00	
8.406911e+14	4.425210e+00	
8.412051e+14	4.425891e+00	
8.414454e+14	4.426209e+00	
8.421974e+14	4.427206e+00	
8.429506e+14	4.428205e+00	
8.431429e+14	4.428459e+00	
8.437052e+14	4.429205e+00	
8.444612e+14	4.430207e+00	
8.450859e+14	4.431035e+00	
8.452147e+14	4.431206e+00	
8.459696e+14	4.432206e+00	
8.467220e+14	4.433204e+00	
8.470340e+14	4.433617e+00	
8.474758e+14	4.434203e+00	
8.482309e+14	4.435204e+00	
8.489835e+14	4.436201e+00	
8.489873e+14	4.436206e+00	
8.497375e+14	4.437201e+00	
8.504928e+14	4.438202e+00	
8.509458e+14	4.438802e+00	
8.512456e+14	4.439200e+00	
8.519997e+14	4.440199e+00	
8.527552e+14	4.441201e+00	
8.529056e+14	4.441400e+00	
8.535081e+14	4.442199e+00	
8.542624e+14	4.443198e+00	
8.548707e+14	4.444005e+00	
8.550141e+14	4.444195e+00	
8.557711e+14	4.445198e+00	
8.565255e+14	4.446198e+00	
8.568447e+14	4.446621e+00	
8.572773e+14	4.447195e+00	
8.580304e+14	4.448193e+00	
8.587849e+14	4.449193e+00	
8.588201e+14	4.449240e+00	
8.595407e+14	4.450195e+00	
8.602939e+14	4.451193e+00	
8.607968e+14	4.451860e+00	
8.610484e+14	4.452193e+00	
8.618004e+14	4.453190e+00	
8.625575e+14	4.454194e+00	
8.627826e+14	4.454492e+00	
8.633081e+14	4.455188e+00	
8.640640e+14	4.456190e+00	
8.647696e+14	4.457126e+00	
8.648172e+14	4.457189e+00	
8.655717e+14	4.458189e+00	
8.663236e+14	4.459186e+00	
8.667658e+14	4.459772e+00	
8.670808e+14	4.460189e+00	
8.678353e+14	4.461189e+00	
8.685871e+14	4.462186e+00	
8.687632e+14	4.462419e+00	
8.693402e+14	4.463184e+00	
8.700946e+14	4.464184e+00	
8.707659e+14	4.465074e+00	
8.708504e+14	4.465186e+00	
8.716034e+14	4.466184e+00	
8.723577e+14	4.467184e+00	
8.727737e+14	4.467735e+00	
8.731133e+14	4.468185e+00	
8.738662e+14	4.469183e+00	
8.746204e+14	4.470183e+00	
8.747868e+14	4.470403e+00	
8.753718e+14	4.471179e+00	
8.761286e+14	4.472182e+00	
8.768010e+14	4.473073e+00	
8.768826e+14	4.473181e+00	
8.776338e+14	4.474177e+00	
8.783904e+14	4.475180e+00	
8.788245e+14	4.475755e+00	
8.791442e+14	4.476179e+00	
8.798952e+14	4.477175e+00	
8.806516e+14	4.478177e+00	
8.808492e+14	4.478439e+00	
8.814052e+14	4.479176e+00	
8.821601e+14	4.480177e+00	
8.828790e+14	4.481130e+00	
8.829121e+14	4.481174e+00	
8.836654e+14	4.482172e+00	
8.844200e+14	4.483172e+00	
8.849141e+14	4.483827e+00	
8.851759e+14	4.484174e+00	
8.859290e+14	4.485172e+00	
8.866833e+14	4.486172e+00	
8.869544e+14	4.486532e+00	
8.874388e+14	4.487174e+00	
8.881915e+14	4.488171e+00	
8.889455e+14	4.489171e+00	
8.890000e+14	4.489243e+00	
8.897007e+14	4.490172e+00	
8.904531e+14	4.491169e+00	
8.910466e+14	4.491956e+00	
8.912067e+14	4.492168e+00	
8.919616e+14	4.493169e+00	
8.927135e+14	4.494165e+00	
8.931026e+14	4.494681e+00	
8.934709e+14	4.495169e+00	
8.942212e+14	4.496164e+00	
8.949769e+14	4.497165e+00	
8.951597e+14	4.497408e+00	
8.957297e+14	4.498163e+00	
8.964837e+14	4.499163e+00	
8.972262e+14	4.500147e+00	
8.972390e+14	4.500164e+00	
8.979913e+14	4.501161e+00	
8.987449e+14	4.502160e+00	
8.992937e+14	4.502887e+00	
8.994997e+14	4.503160e+00	
9.002558e+14	4.504163e+00	
9.010089e+14	4.505161e+00	
9.013665e+14	4.505635e+00	
9.017632e+14	4.506161e+00	
9.025188e+14	4.507162e+00	
9.032713e+14	4.508160e+00	
9.034445e+14	4.508389e+00	
9.040251e+14	4.509159e+00	
9.047801e+14	4.510160e+00	
9.055277e+14	4.511151e+00	
9.055321e+14	4.511156e+00	
9.060931e+14	4.511900e+00	
9.062853e+14	4.512211e+00	
9.070398e+14	4.513433e+00	
9.076163e+14	4.514367e+00	
9.077955e+14	4.514657e+00	
9.085481e+14	4.515876e+00	
9.093019e+14	4.517098e+00	
9.097057e+14	4.517752e+00	
9.100570e+14	4.518321e+00	
9.108090e+14	4.519539e+00	
9.110769e+14	4.519973e+00	
9.115666e+14	4.520766e+00	
9.118047e+14	4.521151e+00	
9.123166e+14	4.521981e+00	
9.130723e+14	4.523205e+00	
9.138248e+14	4.524424e+00	
9.139046e+14	4.524553e+00	
9.145786e+14	4.525645e+00	
9.153336e+14	4.526867e+00	
9.160141e+14	4.527970e+00	
9.160898e+14	4.528092e+00	
9.168429e+14	4.529312e+00	
9.175971e+14	4.530534e+00	
9.181245e+14	4.531388e+00	
9.183482e+14	4.531751e+00	
9.191050e+14	4.532976e+00	
9.198585e+14	4.534197e+00	
9.202402e+14	4.534815e+00	
9.206132e+14	4.535419e+00	
9.213647e+14	4.536637e+00	
9.221220e+14	4.537863e+00	
9.223611e+14	4.538251e+00	
9.228759e+14	4.539084e+00	
9.236266e+14	4.540300e+00	
9.243830e+14	4.541526e+00	
9.244873e+14	4.541694e+00	
9.251361e+14	4.542745e+00	
9.258905e+14	4.543967e+00	
9.266187e+14	4.545147e+00	
9.266460e+14	4.545191e+00	
9.273983e+14	4.546410e+00	
9.281518e+14	4.547630e+00	
9.287554e+14	4.548608e+00	
9.289065e+14	4.548853e+00	
9.296578e+14	4.550070e+00	
9.304150e+14	4.551296e+00	
9.308974e+14	4.552077e+00	
9.311688e+14	4.552517e+00	
9.319238e+14	4.553740e+00	
9.326754e+14	4.554957e+00	
9.330401e+14	4.555548e+00	
9.334282e+14	4.556177e+00	
9.341823e+14	4.557398e+00	
9.349375e+14	4.558622e+00	
9.351926e+14	4.559035e+00	
9.356940e+14	4.559847e+00	
9.364471e+14	4.561067e+00	
9.372014e+14	4.562288e+00	
9.373505e+14	4.562530e+00	
9.379522e+14	4.563505e+00	
9.387089e+14	4.564730e+00	
9.394621e+14	4.565950e+00	
9.395089e+14	4.566026e+00	
9.402166e+14	4.567172e+00	
9.409675e+14	4.568389e+00	
9.416774e+14	4.569539e+00	
9.417244e+14	4.569615e+00	
9.424778e+14	4.570835e+00	
9.432324e+14	4.572057e+00	
9.438464e+14	4.573052e+00	
9.439834e+14	4.573274e+00	
9.447404e+14	4.574500e+00	
9.454939e+14	4.575721e+00	
9.460206e+14	4.576574e+00	
9.462486e+14	4.576943e+00	
9.469997e+14	4.578160e+00	
9.477568e+14	4.579386e+00	
9.482050e+14	4.580112e+00	
9.485103e+14	4.580606e+00	
9.492650e+14	4.581829e+00	
9.500162e+14	4.583046e+00	
9.503898e+14	4.583651e+00	
9.507733e+14	4.584272e+00	
9.515268e+14	4.585492e+00	
9.522815e+14	4.586715e+00	
9.525799e+14	4.587198e+00	
9.530326e+14	4.587932e+00	
9.537897e+14	4.589158e+00	
9.545432e+14	4.590378e+00	
9.547753e+14	4.590754e+00	
9.552979e+14	4.591601e+00	
9.560489e+14	4.592817e+00	
9.568011e+14	4.594036e+00	
9.569760e+14	4.594319e+00	
9.575594e+14	4.595264e+00	
9.583091e+14	4.596478e+00	
9.590648e+14	4.597702e+00	
9.591819e+14	4.597892e+00	
9.598218e+14	4.598928e+00	
